Type,created_at,favorite_count,geo_enabled,id,retweet_count,source,text,time_zone,user_created_at,user_description,user_followers_count,user_friends_count,user_id,user_location,user_name,user_screen_name
,04/23/17 20:42,0,FALSE,8.56E+17,211,Twitter for iPhone,"RT @shomaristone: Two 13 Year Old Girls Missing in Southeast DC. #DCMissingKids #dcmissinggirls 
https://t.co/B1zZfkWYY9",Eastern Time (US & Canada),03/29/12 17:16,Nah,952,538,540135325,NY,J.Nicole Ⓥ,JNicoleBK
,04/23/17 20:42,0,TRUE,8.56E+17,211,Twitter for iPhone,"RT @shomaristone: Two 13 Year Old Girls Missing in Southeast DC. #DCMissingKids #dcmissinggirls 
https://t.co/B1zZfkWYY9",Eastern Time (US & Canada),03/17/09 22:45,political reporter | Taco Bell enthusiast | Go Blue | IG: @katie0509 | send e-cards to: kaitlynschallhorn@gmail.com,3526,975,24972610,NY,Kaitlyn Schallhorn,K_Schallhorn
,04/23/17 20:41,0,FALSE,8.56E+17,211,Twitter for Android,"RT @shomaristone: Two 13 Year Old Girls Missing in Southeast DC. #DCMissingKids #dcmissinggirls 
https://t.co/B1zZfkWYY9",,02/24/16 3:48,This Revolution is Being Televised! Understanding who you are and where you came from is critical to know where you are going!,145,291,7.02E+17,DC,Conscious Since 1896,EnergyNeverLost
,04/23/17 20:41,0,FALSE,8.56E+17,120,Twitter for iPhone,"RT @nbcwashington: ALERT: Two 13-year-old girls are missing in Southeast D.C., police say. Have you seen either of them? https://t.co/JBaza…",,07/08/16 14:35,"D.I.V.A.S. IN SISTAHOOD is a non profit organization in D.C.DIS is a transitional home for parenting, pregnant, homeless or non homeless women ages 12-25.",24,178,7.51E+17,DC,Natasha Y,DISISTAHOOD
,04/23/17 20:40,0,TRUE,8.56E+17,211,TweetDeck,"RT @shomaristone: Two 13 Year Old Girls Missing in Southeast DC. #DCMissingKids #dcmissinggirls 
https://t.co/B1zZfkWYY9",Quito,02/18/10 14:57,New Media Reporter for Chat House News. . Writer for some Chat House News articles.First blog allowed as media for trial(CaseyAnthony). OPINIONS ARE MY OWN,2767,2717,115400791,FL,micki,orlandomicki
,04/23/17 20:40,0,TRUE,8.56E+17,120,Twitter for iPad,"RT @nbcwashington: ALERT: Two 13-year-old girls are missing in Southeast D.C., police say. Have you seen either of them? https://t.co/JBaza…",Eastern Time (US & Canada),06/19/09 12:18,Program Manager @ OBXtek. Avid Weekend hacker. Retired Royal Air Force.,26,62,48689836,DC,Paul Grimshaw,Pthebrit
,04/23/17 20:40,0,TRUE,8.56E+17,211,Twitter for iPhone,"RT @shomaristone: Two 13 Year Old Girls Missing in Southeast DC. #DCMissingKids #dcmissinggirls 
https://t.co/B1zZfkWYY9",Quito,12/14/10 3:43,NE,768,599,226424151,DC,OG Lungs,_Oshae
,04/23/17 20:40,43,TRUE,8.56E+17,211,Twitter for iPhone,"Two 13 Year Old Girls Missing in Southeast DC. #DCMissingKids #dcmissinggirls 
https://t.co/B1zZfkWYY9",Eastern Time (US & Canada),03/12/11 17:51,"NBC DC Reporter. M-F 11pm. Husband, Dad, @UMICH Alum, Wizards Fan🇺🇸Most Romantic Man in USA: @iamsteveharvey. RT no endorsements https://t.co/FCX2YytfKj",67618,49424,264924050,DC,Shomari Stone,shomaristone
,04/23/17 20:36,0,TRUE,8.56E+17,120,Twitter for iPhone,"RT @nbcwashington: ALERT: Two 13-year-old girls are missing in Southeast D.C., police say. Have you seen either of them? https://t.co/JBaza…",Quito,09/11/10 2:07,"#NCCUAlum 🎓 #GSU #PublicHealth #UnTameD 👭 Rest peacefully, D.E.M 😇",1685,1068,189365268,GA,Opinionated Negrita,AngieAfricana
,04/23/17 20:36,0,TRUE,8.56E+17,716,Twitter Lite,"RT @DerenicByrd: Now that Elizabeth Thomas has been found, can the FBI find some time to look for the missing DC girls? https://t.co/Ziwjbr…",,02/16/14 10:02,HR & Training Manager,36,77,2346602120,VA,Felicia Yvette,fyandrews70
,04/23/17 20:30,0,TRUE,8.56E+17,16,Twitter Web Client,RT @WashingtOnline: 2 13-Year-Old Girls Missing in Southeast DC https://t.co/Lk6jTaKUTf https://t.co/hIHZhxyrae,Pacific Time (US & Canada),06/21/09 20:46,"Retired from Education, Married, Mom, Grandma, and living in Tucson. A political volunteer -hoping to  move Arizona FORWARD!",371,360,49422656,AZ,Pat Canady,CanPat
,04/23/17 20:29,0,TRUE,8.56E+17,16,Twitter for iPad,RT @WashingtOnline: 2 13-Year-Old Girls Missing in Southeast DC https://t.co/Lk6jTaKUTf https://t.co/hIHZhxyrae,Eastern Time (US & Canada),09/19/11 19:00,"dedicated democrat, love Obama & totally ticked at the lies & racism directed towards him.  Sick of race-baiting GOP -- we all need 2 learn 2 live together",1546,1284,376357404,VA,Desi,fastwriter2
,04/23/17 20:27,0,TRUE,8.56E+17,16,Twitter Web Client,RT @WashingtOnline: 2 13-Year-Old Girls Missing in Southeast DC https://t.co/Lk6jTaKUTf https://t.co/hIHZhxyrae,Eastern Time (US & Canada),03/19/13 15:01,"Anthony Duva: publisher of THE INSIDER MAG, a Traveler’s Magazine. Producer/ host of The DUVA Show, Monday nights; 7 to 8.00PM EST on UNregular Radio",779,989,1280678582,MA,Anthony Duva,Duva62
,04/23/17 20:25,0,FALSE,8.56E+17,4,Hootsuite,RT @washdcnews: 2 13-Year-Old Girls Missing in Southeast DC https://t.co/LKALjJ5H0b #DC https://t.co/GsDqntb6Ip,,08/11/16 15:52,#Great #Dwellings is a #Washington #DC-based #property #management #company helping #homeowners maximize their @Airbnb and short-term #vacation #rentals.,73,94,7.64E+17,DC,Great Dwellings,GreatDwellings
,04/23/17 20:24,0,FALSE,8.56E+17,120,Twitter for iPhone,"RT @nbcwashington: ALERT: Two 13-year-old girls are missing in Southeast D.C., police say. Have you seen either of them? https://t.co/JBaza…",Quito,06/28/11 0:09,All things WMATA related...metrobus specifically -NOT a WMATA employee just an every day rider,143,50,325247628,DC,hiWMATA,hiWMATA
,04/23/17 20:21,0,FALSE,8.56E+17,16,Twitter for iPhone,RT @WashingtOnline: 2 13-Year-Old Girls Missing in Southeast DC https://t.co/Lk6jTaKUTf https://t.co/hIHZhxyrae,,01/04/13 2:42,"Redskins fan,Lakers Fan,VaTech Football fan. Duke Basketball. Member of the M.W.P.H Grand Lodge of VA. Father, U.S. Navy Senior Chief from Richmond VA.",1166,1282,1059358376,MD,Redskins1977,CharlesgnrlJr
,04/23/17 20:20,0,TRUE,8.56E+17,16,Twitter Web Client,RT @WashingtOnline: 2 13-Year-Old Girls Missing in Southeast DC https://t.co/Lk6jTaKUTf https://t.co/hIHZhxyrae,Pacific Time (US & Canada),07/29/10 20:00,"Retired School Employee. I was secretary for the Assistant Principal, handling student discipline, in a middle school for 22 years.",3295,3157,172469352,CA,Ann Cali,AnnCali
,04/23/17 20:19,0,TRUE,8.56E+17,4,Twitter Web Client,RT @washdcnews: 2 13-Year-Old Girls Missing in Southeast DC https://t.co/LKALjJ5H0b #DC https://t.co/GsDqntb6Ip,,12/31/14 5:13,Promoting Betterment for the African American Family,314,435,2953103972,CA,Black Women Care,blackwomencare
,04/23/17 20:17,1,TRUE,8.56E+17,16,Twibble.io,2 13-Year-Old Girls Missing in Southeast DC https://t.co/Lk6jTaKUTf https://t.co/hIHZhxyrae,Eastern Time (US & Canada),08/15/14 7:33,"Breaking news, weather, traffic and more for Washington. DM us anytime. RTs not endorsements",32182,13516,2743327187,DC,Washington Online,WashingtOnline
,04/23/17 20:17,0,FALSE,8.56E+17,0,Twitter Web Client,Now ... somebody needs to explain something to me. 2 13-Year-Old Girls Missing in Southeast DC https://t.co/QUjKYoAnh2 via @nbcwashington,,11/24/14 21:46,Educational Consultant and Life long learner ... laughing through life!,197,431,2891354087,VA,Patricia McGowan,pamcgowan52
,04/23/17 20:15,0,FALSE,8.56E+17,120,Twitter for Android,"RT @nbcwashington: ALERT: Two 13-year-old girls are missing in Southeast D.C., police say. Have you seen either of them? https://t.co/JBaza…",,09/18/16 1:06,"You're only goin' Once Around The Ride🎶
Learning guitar🎸🎶
Writing lyrics 📝 Music heals!
Music makes me happy! 😀
Love @TomKeiferMusic/#keiferband 😎🎶🎤",56,63,7.77E+17,PA,Shelley,ShellBenji51
,04/23/17 20:14,0,TRUE,8.56E+17,120,TweetCaster for Android,"RT @nbcwashington: ALERT: Two 13-year-old girls are missing in Southeast D.C., police say. Have you seen either of them? https://t.co/JBaza…",,04/11/11 0:18,"Random, sensual, casually aloof; unconventionally the only one. WE ARE PENN STATE! I'm an ECU Pirate too.",209,335,280262346,DC,Spring Kitty,TiggyHester
,04/23/17 20:14,1,FALSE,8.56E+17,4,dlvr.it,2 13-Year-Old Girls Missing in Southeast DC https://t.co/LKALjJ5H0b #DC https://t.co/GsDqntb6Ip,Eastern Time (US & Canada),07/23/09 15:46,Washington D.C. News ▪ 1299 Pennsylvania Ave NW ▪ Washington DC ▪ 20004 ▪ #dmv ▪ @washingtondc ▪ #dcnews ▪ #beltway ▪ #wsh ▪ #capitolhill ▪ #thedistrict ▪ #dc ▪,26159,779,59500657,DC,Washington DC News,washdcnews
,04/23/17 20:14,0,FALSE,8.56E+17,120,Twitter Lite,"RT @nbcwashington: ALERT: Two 13-year-old girls are missing in Southeast D.C., police say. Have you seen either of them? https://t.co/JBaza…",Eastern Time (US & Canada),02/03/11 2:20,"Registered Nurse, Mother, God-fearing",166,199,246591246,DC,Janice Jackson Mason,janicej00
,04/23/17 20:13,0,FALSE,8.56E+17,120,Twitter for iPhone,"RT @nbcwashington: ALERT: Two 13-year-old girls are missing in Southeast D.C., police say. Have you seen either of them? https://t.co/JBaza…",,07/21/09 15:39,,20,110,58828233,VA,Reenie Economu,reconomu
,04/23/17 20:13,0,TRUE,8.56E+17,120,Twitter for iPhone,"RT @nbcwashington: ALERT: Two 13-year-old girls are missing in Southeast D.C., police say. Have you seen either of them? https://t.co/JBaza…",Central Time (US & Canada),12/31/09 18:58,#TeamEAGLES,318,295,100824865,MD,🌻🌻🌻,SunKissed_Lady
,04/23/17 20:13,0,FALSE,8.56E+17,120,Twitter Web Client,"RT @nbcwashington: ALERT: Two 13-year-old girls are missing in Southeast D.C., police say. Have you seen either of them? https://t.co/JBaza…",Pacific Time (US & Canada),06/19/12 13:20,"Teacher, MCPS. Pilot: COMMERCIAL, instrument, single-engine land, multi-engine land. Here We Go Steelers. Proud Penn State Alum.",221,746,612627624,MD,Adjua Z.M. Adama,Adjua_Adama
,04/23/17 20:13,0,FALSE,8.56E+17,120,Twitter for iPhone,"RT @nbcwashington: ALERT: Two 13-year-old girls are missing in Southeast D.C., police say. Have you seen either of them? https://t.co/JBaza…",,04/02/12 23:15,"Mom in solidarity with all Moms, Bodyworker, Singer/Songwriter in The Miles River Band, STILL #NoDAPL,",364,697,543805415,MD,Charish,CharishCampbell
,04/23/17 20:12,0,FALSE,8.56E+17,120,Twitter Web Client,"RT @nbcwashington: ALERT: Two 13-year-old girls are missing in Southeast D.C., police say. Have you seen either of them? https://t.co/JBaza…",Mid-Atlantic,01/18/12 21:26,YOU'RE PERFECT YOU'RE BEAUTIFUL YOU LOOK LIKE LINDA EVANGELISTA YOU'RE A MODEL,780,1294,467802587,MD,Elsi Velour 🇩🇴,elsi_lmao
,04/23/17 20:12,0,FALSE,8.56E+17,120,Twitter for Android,"RT @nbcwashington: ALERT: Two 13-year-old girls are missing in Southeast D.C., police say. Have you seen either of them? https://t.co/JBaza…",America/New_York,09/07/07 13:06,"Systems Analyst by day, blogger by night..",194,223,8723282,PA,Mottster,Mottster
,04/23/17 20:11,0,TRUE,8.56E+17,120,Twitter Web Client,"RT @nbcwashington: ALERT: Two 13-year-old girls are missing in Southeast D.C., police say. Have you seen either of them? https://t.co/JBaza…",Eastern Time (US & Canada),03/30/09 20:03,Reading the News and Spreading the News. Your favorite Fair and Balanced serial retweeter,662,903,27715353,MD,Dre,TheDreEra
,04/23/17 20:10,0,FALSE,8.56E+17,120,TweetCaster for Android,"RT @nbcwashington: ALERT: Two 13-year-old girls are missing in Southeast D.C., police say. Have you seen either of them? https://t.co/JBaza…",Quito,06/26/11 20:17,"Rituals, answers, prayers, spirits",1413,1221,324541975,DC,RIP Rude Boy,lacedberriez
,04/23/17 20:09,0,TRUE,8.56E+17,120,Twitter for iPhone,"RT @nbcwashington: ALERT: Two 13-year-old girls are missing in Southeast D.C., police say. Have you seen either of them? https://t.co/JBaza…",,09/09/10 19:32,"Father, husband, US Army Vet and Chiefs,Royals, & Mizzou all day everyday!",298,623,188861686,MO,kevobevo,Kevo_Bevo
,04/23/17 20:08,0,FALSE,8.56E+17,120,Twitter for iPhone,"RT @nbcwashington: ALERT: Two 13-year-old girls are missing in Southeast D.C., police say. Have you seen either of them? https://t.co/JBaza…",Eastern Time (US & Canada),10/03/12 19:18,Followed By JamesWoods-Jerome Corsi-Hannity-Malkin-JamesRosen-KenWahl-Cruz-BarbiTwins #AdoptDontShop,3093,3083,860200224,OH,FastpitchOhioMom,ohioMom10
,04/23/17 20:07,0,FALSE,8.56E+17,120,Twitter Web Client,"RT @nbcwashington: ALERT: Two 13-year-old girls are missing in Southeast D.C., police say. Have you seen either of them? https://t.co/JBaza…",Pacific Time (US & Canada),12/06/15 21:55,"Baker of all things fattening. Feared by neighbors. Life is short, eat the cookies. #MAGA people, others will be blocked.",421,374,4398089655,NY,EverybodyKnows,TheDiceRLoaded
,04/23/17 20:07,0,TRUE,8.56E+17,120,Twitter for iPhone,"RT @nbcwashington: ALERT: Two 13-year-old girls are missing in Southeast D.C., police say. Have you seen either of them? https://t.co/JBaza…",,10/29/15 1:00,"CEO Gill-Mash Inc. Mother, Grandmother, chief executive at large! Born and raised in Texas Oklahoma alumni Go Sooners ! Proud mommy to 5 puppy babies! woof",699,1216,4064326155,VA,Jean Gill-Mash,GillMash4
,04/23/17 20:07,0,TRUE,8.56E+17,120,Twitter for iPhone,"RT @nbcwashington: ALERT: Two 13-year-old girls are missing in Southeast D.C., police say. Have you seen either of them? https://t.co/JBaza…",Quito,06/25/10 7:20,"Ny tweets are my thoughts and opinion! Computer nerd, future hacker. Born in 🇻🇮Raised in 🇦🇬ANU but Live in 🇺🇸DC #PSU student",568,440,159393652,DC,🇦🇬KeemDaNerd🤓,JustCallMeKeem
,04/23/17 20:07,0,FALSE,8.56E+17,120,Twitter Web Client,"RT @nbcwashington: ALERT: Two 13-year-old girls are missing in Southeast D.C., police say. Have you seen either of them? https://t.co/JBaza…",Central Time (US & Canada),01/16/09 22:02,"Muslimah, wife, mom of 4 boys, HBCU grad, U.S. Navy spouse,Education activist with Background in Sociology and Social Policy #tennismom #trackmom",984,965,19087781,MD,JOHANNA,HybridHanna
,04/23/17 20:07,0,TRUE,8.56E+17,120,Twitter Lite,"RT @nbcwashington: ALERT: Two 13-year-old girls are missing in Southeast D.C., police say. Have you seen either of them? https://t.co/JBaza…",Eastern Time (US & Canada),06/30/13 20:38,,1522,1686,1558862454,FL,Debra,deanngan
,04/23/17 20:07,0,FALSE,8.56E+17,120,Twitter for Android,"RT @nbcwashington: ALERT: Two 13-year-old girls are missing in Southeast D.C., police say. Have you seen either of them? https://t.co/JBaza…",,02/18/15 14:58,"Writer-editor. Cynic. Love my kid, pizza, music & alcohol. Starting a new chapter: PHILANTHROPY. Not always vocal; always aware. Sometimes I flirt a little.",132,410,3044666182,MD,Romey Bails,PepperJackin74
,04/23/17 20:07,0,TRUE,8.56E+17,120,Twitter for iPhone,"RT @nbcwashington: ALERT: Two 13-year-old girls are missing in Southeast D.C., police say. Have you seen either of them? https://t.co/JBaza…",,08/10/15 18:23,Storyteller and human being,48,168,3413205723,DC,Misscar,misscar2015
,04/23/17 20:06,0,TRUE,8.56E+17,120,Twitter for Android,"RT @nbcwashington: ALERT: Two 13-year-old girls are missing in Southeast D.C., police say. Have you seen either of them? https://t.co/JBaza…",Eastern Time (US & Canada),02/13/09 1:13,"Romance book blogger. Bleeding heart liberal.
Frequently NSFW. I proudly worship in the Church of Baseball. #MST3KRevivalLeague
#Royals #Nats",5031,3427,20737589,VA,⚾ MHarvey ⚾,mharvey816
,04/23/17 20:06,0,TRUE,8.56E+17,120,Twitter for Android,"RT @nbcwashington: ALERT: Two 13-year-old girls are missing in Southeast D.C., police say. Have you seen either of them? https://t.co/JBaza…",,12/26/13 19:34,Not trying is the greatest failure.,87,193,2245284094,MA,Sebastian,esebastianesq
,04/23/17 20:06,0,FALSE,8.56E+17,120,Twitter for iPhone,"RT @nbcwashington: ALERT: Two 13-year-old girls are missing in Southeast D.C., police say. Have you seen either of them? https://t.co/JBaza…",Eastern Time (US & Canada),03/27/09 14:29,Jesus Christ follower. DC Native. SC State Alum (Go Bulldogs). Writer. Ambitious. Blessed 🙏🏾,1314,801,27014295,DC,John 3:16,RayP202
,04/23/17 20:06,0,TRUE,8.56E+17,120,Twitter for iPhone,"RT @nbcwashington: ALERT: Two 13-year-old girls are missing in Southeast D.C., police say. Have you seen either of them? https://t.co/JBaza…",Quito,03/23/09 7:18,,417,781,25968296,DC,Can't Be Blank,mjstewart73
,04/23/17 20:05,0,FALSE,8.56E+17,120,Twitter for iPhone,"RT @nbcwashington: ALERT: Two 13-year-old girls are missing in Southeast D.C., police say. Have you seen either of them? https://t.co/JBaza…",Eastern Time (US & Canada),05/07/12 12:42,(Future) Biochemist & Astronaut • Former @AutonomyIncub8r Social Media • Freelance STEM Writer • @TheRoot Young Futurist • @Motherboard Humans of the Year,3045,456,573688563,DMV,Anicca 💫,13adh13
,04/23/17 20:05,15,TRUE,8.56E+17,120,SocialFlow,"ALERT: Two 13-year-old girls are missing in Southeast D.C., police say. Have you seen either of them?… https://t.co/5l5fIrUnkC",Quito,06/02/08 15:06,"Thanks for stopping by @NBCWashington  -- the place to go for exclusive local stories, latest breaking news, weather and more.",244465,1564,14980820,DC,NBCWashington,nbcwashington
,04/23/17 19:50,0,TRUE,8.56E+17,4,TweetDeck,RT @BAM_FI: I added a video to a @YouTube playlist https://t.co/Jg7BZ5iyx5 Washington DC Missing Girls on The Rock Newman Show,Eastern Time (US & Canada),05/22/12 23:46,My wife & I are activist for all those who were killed by police & #Racists vigilantes. #MikeBrown #TrayvonMartin #EricGarner #KendrickJohnson,6873,7123,587926686,NY,ILoveMyWife0007,ILoveMyWife0007
,04/23/17 19:12,0,TRUE,8.56E+17,1,Twitter Web Client,"RT @zolli6769: DMV, Over 24 girls of color are still missing, in Washington DC. See Something Say Something! Bring them home alive &amp; whole!…",Eastern Time (US & Canada),07/10/10 18:04,Mother and Educator,310,586,165134438,MD,Math Teacher,iteachmath97
,04/23/17 18:24,0,FALSE,8.56E+17,22,Twitter for Android,"RT @MissingKids: After viral story on D.C. girls, understanding the real perils for #missing children of color https://t.co/oZm3MY4KuB via…",,03/28/10 14:29,"Human Resources  Professional for the GA Department of Juvenile Justice. Advocate for https://t.co/VSYWKalbRV; domestic violence awareness and prevention, etc.",690,1869,127231522,GA,Jackie Kennedy,Jackiekmorris
,04/23/17 18:13,0,TRUE,8.56E+17,0,Twitter for Android,Did they ever find those girls that were missing in DC?,Eastern Time (US & Canada),02/19/09 3:29,"D'Angelo Fanatic, lover of all things #music and #Redskins #Aquarius. Ready to #network with you!! Producer/part time contributer for @cubanandrock radio show",1883,1977,21272096,DMV,♒Tamika ♒,mikachu02
,04/23/17 18:08,0,FALSE,8.56E+17,50853,Twitter for iPhone,RT @DeeTwoCents: Can someone explain to me how 14 black girls go missing in 24 hours in DC and it's not a goddamn news story?!? https://t.c…,,11/12/15 16:32,"I❤️USA!❤️My Hubby!❤️1A/2A,❤️PittsburghSteelers!❤️Italian Greyhounds!!   I BLOCK RUDE/NUDE/LISTS  IGNORANCE is NOT tolerated",1309,1317,4214136858,AK,MyAlaskaVaporCharms,AK_VaporCharms
,04/23/17 17:44,0,TRUE,8.56E+17,2,Twitter for iPhone,RT @JuneOnMuvas: I really think the Police know where the DC missing girls are... and it'll be some shit that niggas aren't expecting,Central Time (US & Canada),12/12/09 23:42,20. Towson University. Artist. Black lives fucking matter.,1649,971,96442975,DMV,cinderella.,_SimpleElegance
,04/23/17 17:43,2,TRUE,8.56E+17,2,Twitter for iPhone,I really think the Police know where the DC missing girls are... and it'll be some shit that niggas aren't expecting,Quito,11/11/09 22:00,IG: @Juneonmuvas & SC:J_alwaysstackin | 95 Til' Infinity PROERA | #MSU19 https://t.co/KR6EPpIomz #LakeShow,2325,1746,89294674,MD,June 🏜,JuneOnMuvas
,04/23/17 16:43,0,FALSE,8.56E+17,50853,Twitter Web Client,RT @DeeTwoCents: Can someone explain to me how 14 black girls go missing in 24 hours in DC and it's not a goddamn news story?!? https://t.c…,Mountain Time (US & Canada),08/14/15 13:45,Against #Globalist #OpenBorders agenda? #America1st or no #America.,20997,21133,3422158725,OH,Pissed🦁Clevelander,POLITICAL_Jeff
,04/23/17 16:40,0,TRUE,8.56E+17,6,Twitter for iPhone,"RT @JuneOnMuvas: Sooo after all this Steve Stevenson suspect nonsense... i say again, 🗣WHERE ARE THE MISSING DC GIRLS AT?",Arizona,08/13/13 20:44,towsonu • #blm • trust the process,401,109,1668719924,NY,island ting🇵🇦,kaechristina
,04/23/17 16:40,3,TRUE,8.56E+17,6,Twitter for iPhone,"Sooo after all this Steve Stevenson suspect nonsense... i say again, 🗣WHERE ARE THE MISSING DC GIRLS AT?",Quito,11/11/09 22:00,IG: @Juneonmuvas & SC:J_alwaysstackin | 95 Til' Infinity PROERA | #MSU19 https://t.co/KR6EPpIomz #LakeShow,2325,1746,89294674,MD,June 🏜,JuneOnMuvas
,04/23/17 16:21,0,FALSE,8.56E+17,22,Twitter for Android,"RT @MissingKids: After viral story on D.C. girls, understanding the real perils for #missing children of color https://t.co/oZm3MY4KuB via…",Eastern Time (US & Canada),07/01/11 17:21,"Poetic troublemaker looking to awaken the masses by means of voice, reason, and real music. FTEOE. #GetRipped #HardWork #NetWorth #ShotOut",1782,1912,327495579,FL,Thine Excellence.,LyricSaysWhat1
,04/23/17 14:59,0,TRUE,8.56E+17,0,Twitter for iPhone,Great piece on protecting DC youth featuring key partners like @SashaBruceYouth and @Courtneyshouse https://t.co/QHXMrqX8Im via @NewsHour,Eastern Time (US & Canada),12/26/12 18:25,Fact Enthusiast.,384,618,1037742386,DC,Carter Hewgley,CarterHewgley
,04/23/17 14:41,0,FALSE,8.56E+17,54,Twitter for iPhone,"RT @SeenaKhalil: ODU Students came together to highlight the issue of the missing DC girls, story will be on IN THE MIXX this Friday! #ODU…",Central Time (US & Canada),01/05/13 2:09,#Resist 4 ☮️/Women/Immigrants/📚Healthcare4All/#BlackLivesMatter/#VRA PublicSchools/💙❤️💚💛💜/#Science💉#TakingAKnee/Pink Hats🤷🏻‍♀️Marches/#ImStillWithHer🌎,747,1532,1061917572,WI,MD4Science&Equality,resist4hope
,04/23/17 13:32,1,FALSE,8.56E+17,1,Twitter for Android,"DMV, Over 24 girls of color are still missing, in Washington DC. See Something Say Something! Bring them home alive… https://t.co/1roV2BTA7s",America/New_York,07/11/09 16:33,,97,161,55867993,DC,Laurie Zollicoffee-N,zolli6769
,04/23/17 13:32,0,FALSE,8.56E+17,1,Twitter for Android,"DMV, Over 24 girls of color are still missing, in Washington DC. See Something Say Something! Bring them home alive… https://t.co/xGiWm37V0w",America/New_York,07/11/09 16:33,,97,161,55867993,DC,Laurie Zollicoffee-N,zolli6769
,04/23/17 13:15,2,FALSE,8.56E+17,0,IFTTT,Whatever happened to the missing girls in DC??? That was a big event at the end of March! https://t.co/8NsLBTtTfY,Pacific Time (US & Canada),11/12/16 1:23,Lobbyist for @realDonaldTrump's #2A and #Immigration #BuildTheWall #Antifa is dumb. I started the fire. #DEUSVULT #MAGA #KEK #DeepStateKiller,1560,3414,7.97E+17,DC,👑King Robbo👑,kingrobb0
,04/23/17 11:08,0,TRUE,8.56E+17,0,Crowdfire - Go Big,"Did 14 Washington, D.C., Girls Go Missing Within a 24-Hour Period? 👀
https://t.co/VVSLd0wtcB https://t.co/AwNSf0D1Vp",,11/27/10 0:21,"°Thru God who strengthens me

°Shine Like God
°Anointed by Faith
°Love is the 🔑
 Not religious just a believer 
 Everyone Has Talent let's get to it 🙌💎",476,194,220172635,CA,Dub Coach 🔍,Drastik01
,04/23/17 9:24,1,FALSE,8.56E+17,0,DUMPMSMCOM,Whatever happened to the missing girls in DC??? That was a big event at the end of March! https://t.co/34EUkqhs4W #FreeSpeech #MAGA #Trump,Pacific Time (US & Canada),09/26/16 1:25,"Non-corporate news. Linked tweets are automated by RSS, I do not cherry pick stories. Linked tweets do not reflect my views. Decide for yourself.",284,278,7.80E+17,NY,DumpMSM.com,DumpMSM
,04/23/17 7:31,0,FALSE,8.56E+17,2,Twitter Web Client,"RT @CaravellaBeth: https://t.co/q84GsSJpL1
@slicksTweetz hasn't LL CoolJ been tweeting about saving the missing girls in DC? another fraud…",Pacific Time (US & Canada),09/29/09 22:17,Creative Mind Connecting The Dots In this GRAND ILLUSION of #FakeNews #Matrix we live in #TeamTRUMP #MAGA #2A #FreeSpeech 👉👉👉👉 https://t.co/PWYNdwewCv,5877,4954,78431908,GA,TRUMP Defense ☎️,SlicksTweetz
,04/23/17 3:30,3,FALSE,8.56E+17,2,Twitter Lite,"https://t.co/q84GsSJpL1
@slicksTweetz hasn't LL CoolJ been tweeting about saving the missing girls in DC? another fraud playing mind games..",,10/22/16 22:05,"#vaccinations aka #depopulation

#PedoGate #PizzaGateIsReal
#WitchHunter ~ expose them all
No List add on, please and thank you",649,863,7.90E+17,WI,Beth Caravella,CaravellaBeth
,04/23/17 2:20,0,TRUE,8.56E+17,0,Twitter Web Client,"Missing DC Girls, How the Tragedy Became a Political Cry https://t.co/cHe0fpQwJL",Eastern Time (US & Canada),01/19/12 13:20,fight for what is right,381,1703,468365388,OH,Gradie,gradie98
,04/23/17 1:14,0,TRUE,8.56E+17,4,Twitter for iPhone,RT @CATWIntl: Tina Frundt @Courtneyshouse on @WNYC Missing and trafficked Black/Brown girls in Wash.DC. @rights4girls @WorldWEUS  https://t…,Eastern Time (US & Canada),12/09/11 20:00,Rights4Girls is a human rights organization working to end sex trafficking & gender-based violence in the US  #NoSuchThing #AbuseToPrisonPipeline,6406,1535,432797602,DC,rights4girls,rights4girls
,04/23/17 0:43,1,TRUE,8.56E+17,0,Twitter for iPhone,"I said the same thing about the ""missing"" DC girls when people claimed they weren't kidnapped #HENRIETTALACKS https://t.co/Hgz5E4sEPI",Eastern Time (US & Canada),12/27/11 23:49,Homie. Lawyer. Friend.,1085,534,448403914,GA,"James Jones, Esq",JamesJonesEsq
,04/23/17 0:38,0,TRUE,8.56E+17,22,Twitter for Android,"RT @MissingKids: After viral story on D.C. girls, understanding the real perils for #missing children of color https://t.co/oZm3MY4KuB via…",Central Time (US & Canada),08/31/10 19:11,BBC News Broadcast Associate. Graduate of @cunyjschool. RT ≠ Endorsement,548,915,185337377,NY,Rachel Dzanashvili,rachel_dz
,04/22/17 23:00,0,FALSE,8.56E+17,0,Twitter for iPhone,The number of black teenage girls suddenly missing in DC is truly alarming; need more national attention &amp; pressure… https://t.co/e6EZL0rLz9,Central Time (US & Canada),02/26/11 18:53,"You're gonna catch a cold,                               from the ice inside your soul.  #ENFJ #UniteBlue",901,2297,257998939,TX,RaiseYourVoice,BlueEyesCirca67
,04/22/17 22:59,0,FALSE,8.56E+17,22,Twitter for iPhone,"RT @MissingKids: After viral story on D.C. girls, understanding the real perils for #missing children of color https://t.co/oZm3MY4KuB via…",,11/19/16 17:11,Solution owner for analytics and artificial intelligence.  Leads technical solution development to reduce child sexual exploitation and human trafficking.,28,124,8.00E+17,CA,Lisa Thee,lisa_thee
